year,date,scientific_name,common_name,latitude,longitude,month
2024.0,2024-09-20,Chlorurus capistratoides,Pink-margined Parrotfish,7.5863521428,98.3778120079,9.0
2024.0,2024-09-20,Lutjanus vitta,Brownstripe Snapper,7.5920057488,98.3773282288,9.0
2024.0,2024-09-20,Diodon hystrix,Spotted Porcupinefish,7.5920057488,98.3773282288,9.0
2024.0,2024-09-20,Acanthurus xanthopterus,Yellowfin Surgeonfish,7.5920057488,98.3773282288,9.0
2024.0,2024-09-20,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,7.5920057488,98.3773282288,9.0
2024.0,2024-09-20,Pomacentrus pavo,Peacock Damsel,7.5863521428,98.3778120079,9.0
2024.0,2024-09-20,Chromis viridis,Blue-green Chromis,7.5863521428,98.3778120079,9.0
2024.0,2024-09-20,Chaetodon collare,Red-tailed Butterflyfish,7.4977618516,98.328492145,9.0
2024.0,2024-09-20,Thalassoma lunare,Moon Wrasse,7.4977618516,98.328492145,9.0
2024.0,2024-09-20,Mulloidichthys vanicolensis,Yellowfin Goatfish,7.4977618516,98.328492145,9.0
2024.0,2024-09-20,Dascyllus trimaculatus,Three-spot Dascyllus,7.4977618516,98.328492145,9.0
2024.0,2024-09-20,Thalassoma lunare,Moon Wrasse,7.4977618516,98.328492145,9.0
2024.0,2024-09-20,Neoglyphidodon melas,Black Damsel,7.4977618516,98.328492145,9.0
2024.0,2024-09-20,Chromis viridis,Blue-green Chromis,7.4977618516,98.328492145,9.0
2024.0,2024-09-20,Pomacentrus moluccensis,Lemon Damsel,7.4977618516,98.328492145,9.0
2024.0,2024-09-20,Scarus niger,Swarthy Parrotfish,7.4977618516,98.328492145,9.0
2024.0,2024-09-20,Zanclus cornutus,Moorish Idol,7.4977618516,98.328492145,9.0
2024.0,2024-09-20,Chaetodon lunula,Raccoon Butterflyfish,7.4968532326,98.3284854941,9.0
2024.0,2024-09-20,Oryzias dancena,Indian Ricefish,13.6610987922,100.5513912354,9.0
2024.0,2024-09-20,Trichopodus trichopterus,Three Spot Gourami,13.6610987922,100.5513912354,9.0
2024.0,2024-09-20,Gambusia affinis,Western Mosquitofish,13.6610987922,100.5513912354,9.0
2024.0,2024-09-20,Sarotherodon melanotheron,Blackchin Tilapia,13.6610987922,100.5513912354,9.0
2024.0,2024-09-19,Actinopterygii,Ray-finned Fishes,13.6746773763,100.5489348891,9.0
2024.0,2024-09-19,Xenentodon,,14.8716216667,103.5007483333,9.0
2024.0,2024-09-19,Cyprinus,Typical Carps,13.7129709078,100.5376517215,9.0
2024.0,2024-09-19,Cyprinus rubrofuscus,Amur Carp,13.7130858506,100.5375302879,9.0
2024.0,2024-09-19,Osphronemus goramy,Giant Gourami,13.7128702503,100.5370862756,9.0
2024.0,2024-09-19,Osphronemus goramy,Giant Gourami,13.7130658021,100.5374813993,9.0
2024.0,2024-09-19,Cyprinus rubrofuscus,Amur Carp,13.7130807426,100.5375109834,9.0
2024.0,2024-09-19,Actinopterygii,Ray-finned Fishes,13.7139935419,100.5381426496,9.0
2024.0,2024-09-19,Trichopodus trichopterus,Three Spot Gourami,13.7143700714,100.5384186187,9.0
2024.0,2024-09-19,Cichlidae,Cichlids,13.7138400672,100.5380473531,9.0
2024.0,2024-09-19,Cyprinus,Typical Carps,13.7131981708,100.53719527,9.0
2024.0,2024-09-19,Belonidae,Needlefishes,14.8716216667,103.5007483333,9.0
2024.0,2024-09-19,Actinopterygii,Ray-finned Fishes,10.6654716667,103.2705783333,9.0
2024.0,2024-09-18,Chaetodon wiebeli,Hong Kong Butterflyfish,10.063638683,99.8359850479,9.0
2024.0,2024-09-18,Arothron stellatus,Starry Puffer,10.0642108965,99.8351920519,9.0
2024.0,2024-09-18,Diodon liturosus,Blackblotched Porcupinefish,10.0618519027,99.8406522706,9.0
2024.0,2024-09-18,Siganus javus,Java Rabbitfish,10.4767841752,99.3693579876,9.0
2024.0,2024-09-18,Abudefduf sexfasciatus,Scissortail Sergeant,10.4768000001,99.3693204367,9.0
2024.0,2024-09-18,Epinephelus erythrurus,Cloudy Grouper,10.4767894502,99.3693526232,9.0
2024.0,2024-09-18,Halichoeres nigrescens,Bubblefin Wrasse,10.4767472503,99.3693526232,9.0
2024.0,2024-09-18,Abudefduf bengalensis,Bengal Sergeant,10.4767789002,99.3693204367,9.0
2024.0,2024-09-18,Labroides dimidiatus,Bluestreak Cleaner Wrasse,10.4769096991,99.3693740809,9.0
2024.0,2024-09-18,Caesio caerulaurea,Scissor-tailed Fusilier,10.4768411243,99.3693150723,9.0
2024.0,2024-09-18,Halichoeres chloropterus,Pastel-green Wrasse,10.4768200244,99.3693418944,9.0
2024.0,2024-09-18,Chelmon rostratus,Copperband Butterflyfish,10.4768495228,99.3693251306,9.0
2024.0,2024-09-18,Pterocaesio chrysozona,Yellowband Fusilier,10.476796773,99.3693036729,9.0
2024.0,2024-09-18,Lutjanus lutjanus,Bigeye Snapper,10.476791498,99.369330495,9.0
2024.0,2024-09-18,Diploprion bifasciatus,Barred Soapfish,10.476796773,99.3693465883,9.0
2024.0,2024-09-18,Cephalopholis formosa,Bluelined Rockcod,10.4768389729,99.3693184251,9.0
2024.0,2024-09-18,Epinephelus fasciatus,Blacktip Grouper,10.4768926949,99.3693962095,9.0
2024.0,2024-09-18,Chaetodon octofasciatus,Eightband Butterflyfish,10.4767574899,99.3693479298,9.0
2024.0,2024-09-18,Cephalopholis formosa,Bluelined Rockcod,10.476796773,99.3693130607,9.0
2024.0,2024-09-18,Chaetodon wiebeli,Hong Kong Butterflyfish,10.4766367251,99.3693425656,9.0
2024.0,2024-09-18,Trichopodus microlepis,Moonlight Gourami,14.848145,103.4838333333,9.0
2024.0,2024-09-17,Diodon hystrix,Spotted Porcupinefish,8.0904533647,98.297913149,9.0
2024.0,2024-09-17,Istiblennius dussumieri,Dussumier's Rockskipper,10.0959655538,99.8284492542,9.0
2024.0,2024-09-17,Cyprinus rubrofuscus,Amur Carp,13.0376444444,101.4351472222,9.0
2024.0,2024-09-16,Pristolepis fasciata,Malayan Leaffish,16.1907195833,103.4426879722,9.0
2024.0,2024-09-16,Brachirus,,16.1907195833,103.4426879722,9.0
2024.0,2024-09-16,Sphyraenidae,Barracudas,10.0655631954,99.840696808,9.0
2024.0,2024-09-16,Clarias,,18.7822666667,98.95149,9.0
2024.0,2024-09-16,Oreochromis,Tilapias,18.7822652778,98.9514919444,9.0
2024.0,2024-09-16,Carassius auratus,Goldfish,13.7315368652,100.463218689,9.0
2024.0,2024-09-15,Periophthalmodon schlosseri,Giant Mudskipper,13.346525633,100.9477679514,9.0
2024.0,2024-09-15,Enneapterygius similis,,5.9165314187,102.7161215385,9.0
2024.0,2024-09-15,Periophthalmodon schlosseri,Giant Mudskipper,13.343081154,100.9432330728,9.0
2024.0,2024-09-15,Periophthalmodon schlosseri,Giant Mudskipper,13.3437130521,100.9426698089,9.0
2024.0,2024-09-15,Periophthalmodon schlosseri,Giant Mudskipper,13.3424104333,100.9427824616,9.0
2024.0,2024-09-15,Periophthalmodon schlosseri,Giant Mudskipper,13.3423813992,100.9428012371,9.0
2024.0,2024-09-15,Trichopodus trichopterus,Three Spot Gourami,13.6916957528,100.7025916502,9.0
2024.0,2024-09-15,Soleidae,True Soles,12.5160539893,100.9748858213,9.0
2024.0,2024-09-15,Poecilia reticulata,Guppy,14.5474633333,101.419075,9.0
2024.0,2024-09-15,Poecilia reticulata,Guppy,14.5474633333,101.4190749444,9.0
2024.0,2024-09-14,Aplocheilus armatus,Whitespot,13.8222604154,100.3564094694,9.0
2024.0,2024-09-14,Neolissochilus hexagonolepis,Copper Mahseer,11.7266077574,99.7721913576,9.0
2024.0,2024-09-14,Channa striata,Striped Snakehead,12.60318,100.9503033333,9.0
2024.0,2024-09-14,Trichopodus trichopterus,Three Spot Gourami,12.60318,100.9503033333,9.0
2024.0,2024-09-14,Diodon hystrix,Spotted Porcupinefish,8.0872555,98.295145,9.0
2024.0,2024-09-14,Mugil cephalus,Sea Mullet,12.9643267833,100.8895571833,9.0
2024.0,2024-09-14,Trichiurus lepturus,Largehead Hairtail,12.9643267833,100.8895571833,9.0
2024.0,2024-09-14,Diagramma pictum,Painted Sweetlips,12.5278325678,100.958063677,9.0
2024.0,2024-09-14,Oxyeleotris marmorata,Marbled Goby,14.8945372774,100.3964808583,9.0
2024.0,2024-09-13,Monopterus javanensis,Sunda Swamp Eel,8.0303216,98.3525499997,9.0
2024.0,2024-09-13,Pangasius bocourti,Basa,13.8411550451,100.5687379368,9.0
2024.0,2024-09-13,Hemibagrus wyckii,Crystal-eyed Catfish,13.9726,100.5277866667,9.0
2024.0,2024-09-13,Cyprinus rubrofuscus,Amur Carp,13.7675628662,100.503112793,9.0
2024.0,2024-09-13,Cyprinidae,Cyprinids,13.7675552368,100.5031433105,9.0
2024.0,2024-09-13,Toxotes,Archerfishes,14.0245166667,100.5388116667,9.0
2024.0,2024-09-13,Channa striata,Striped Snakehead,14.5960083333,101.0020722222,9.0
2024.0,2024-09-13,Oreochromis niloticus,Nile Tilapia,14.5994911909,101.0094484314,9.0
2024.0,2024-09-12,Monopterus albus,Asian Swamp Eel,13.6860175309,100.507793171,9.0
2024.0,2024-09-12,Systomus rubripinnis,Javaen Barb,6.5102767209,100.2448009327,9.0
2024.0,2024-09-12,Pangasiidae,Shark Catfishes,13.6493224474,100.5551158994,9.0
2024.0,2024-09-12,Pristolepis fasciata,Malayan Leaffish,6.510236414,100.244936049,9.0
2024.0,2024-09-12,Cyprinus rubrofuscus,Amur Carp,13.7127854782,100.5376644437,9.0
2024.0,2024-09-12,Osphronemus goramy,Giant Gourami,13.7130189273,100.5377144383,9.0
2024.0,2024-09-12,Dermogenys siamensis,Siamese Wrestling Halfbeak,13.8079709444,100.5508647859,9.0
2024.0,2024-09-12,Heterotilapia buettikoferi,Zebra Tilapia,13.8088122597,100.551231578,9.0
2024.0,2024-09-12,Trichopodus trichopterus,Three Spot Gourami,13.9169907,100.4870904,9.0
2024.0,2024-09-11,Acanthuriformes,"Butterflyfishes, Angelfishes, and Allies",7.4757542625,98.3096809136,9.0
2024.0,2024-09-11,Gomphosus,,7.6012438033,98.3576941694,9.0
2024.0,2024-09-11,Priacanthus hamrur,Crescent-tail Bigeye,7.6446665544,98.3761883472,9.0
2024.0,2024-09-11,Sphyraena obtusata,Striped Barracuda,7.616078502,98.370469778,9.0
2024.0,2024-09-11,Pangasianodon hypophthalmus,Iridescent Shark,13.7286875372,100.4817442222,9.0
2024.0,2024-09-11,Barbodes sellifer,Saddle Barb,6.2341323324,100.3393211978,9.0
2024.0,2024-09-11,Batrachoididae,Toadfishes,12.9661440556,100.8835037667,9.0
2024.0,2024-09-11,Triacanthus nieuhofii,Silver Tripodfish,12.9662594167,100.8836020667,9.0
2024.0,2024-09-11,Oreochromis,Tilapias,13.7646277778,100.5250583333,9.0
2024.0,2024-09-10,Barbonymus schwanefeldii,Tinfoil Barb,7.57282,99.5595466667,9.0
2024.0,2024-09-09,Periophthalmodon schlosseri,Giant Mudskipper,12.432820086,102.116282049,9.0
2024.0,2024-09-09,Diagramma pictum,Painted Sweetlips,10.102113465,99.8097426993,9.0
2024.0,2024-09-09,Betta,Betta Fishes,8.557215,99.817355,9.0
2024.0,2024-09-09,Betta,Betta Fishes,8.5575019149,99.8170784488,9.0
2024.0,2024-09-09,Betta splendens,Siamese Fighting Fish,8.5437373035,99.9686749061,9.0
2024.0,2024-09-09,Anabantiformes,"Leaffishes, Snakeheads, and Gouramis",8.5578138501,99.8169489016,9.0
2024.0,2024-09-09,Betta,Betta Fishes,8.5576773013,99.8170221224,9.0
2024.0,2024-09-09,Anabantiformes,"Leaffishes, Snakeheads, and Gouramis",8.5577729722,99.8172919722,9.0
2024.0,2024-09-09,Anabantiformes,"Leaffishes, Snakeheads, and Gouramis",8.5614653,99.8147601972,9.0
2024.0,2024-09-09,Betta,Betta Fishes,8.5574133333,99.8168166667,9.0
2024.0,2024-09-09,Actinopterygii,Ray-finned Fishes,8.55767,99.81713,9.0
2024.0,2024-09-09,Actinopterygii,Ray-finned Fishes,8.5575200805,99.8170254353,9.0
2024.0,2024-09-09,Betta splendens,Siamese Fighting Fish,8.4477800013,99.8018809675,9.0
2024.0,2024-09-09,Betta,Betta Fishes,8.5578882184,99.8169948222,9.0
2024.0,2024-09-09,Platax teira,Longfin Batfish,10.172483,99.778683,9.0
2024.0,2024-09-09,Echeneis naucrates,Sharksucker,10.172483,99.778683,9.0
2024.0,2024-09-09,Terapon theraps,Largescale Grunter,12.6333666667,101.4785694444,9.0
2024.0,2024-09-08,Periophthalmus variabilis,Dusky-gilled Mudskipper,7.6406957931,99.1503000579,9.0
2024.0,2024-09-08,Toxotes jaculatrix,Banded Archerfish,8.0690333333,98.4424966667,9.0
2024.0,2024-09-08,Osphronemus goramy,Giant Gourami,16.5413083333,102.832375,9.0
2024.0,2024-09-08,Channa striata,Striped Snakehead,12.784065,99.9139499,9.0
2024.0,2024-09-08,Pangasianodon hypophthalmus,Iridescent Shark,13.6142232139,100.4819078963,9.0
2024.0,2024-09-08,Channa striata,Striped Snakehead,15.10526,103.6011116667,9.0
2024.0,2024-09-08,Channa striata,Striped Snakehead,12.7831979,99.9110643,9.0
2024.0,2024-09-08,Muraenesocidae,Pike-congers,9.4548439722,99.934792,9.0
2024.0,2024-09-08,Channa limbata,,19.9450468655,99.1597441211,9.0
2024.0,2024-09-08,Pangasiidae,Shark Catfishes,13.6587942213,100.554573499,9.0
2024.0,2024-09-08,Bregmaceros mcclellandi,Unicorn Codlet,13.0780073651,100.8772923052,9.0
2024.0,2024-09-07,Periophthalmus chrysospilos,Gold-spotted Mudskipper,8.118625,98.6258383333,9.0
2024.0,2024-09-07,Halichoeres hortulanus,Checkerboard Wrasse,7.726775,98.7691366667,9.0
2024.0,2024-09-07,Zanclus cornutus,Moorish Idol,7.726775,98.7691366667,9.0
2024.0,2024-09-07,Gomphosus,,7.726775,98.7691366667,9.0
2024.0,2024-09-07,Fistularia commersonii,Blue-spotted Cornetfish,7.7267616667,98.7691283333,9.0
2024.0,2024-09-07,Acanthurus lineatus,Striped Surgeonfish,7.7267616667,98.7691283333,9.0
2024.0,2024-09-07,Pangasianodon,,13.7637555556,100.4776166667,9.0
2024.0,2024-09-07,Pangasianodon,,13.7637555556,100.4776166667,9.0
2024.0,2024-09-07,Poeciliinae,Live-bearers,19.3342107328,100.8890300693,9.0
2024.0,2024-09-07,Cantherhines pardalis,Wirenet Filefish,7.6831283333,98.7679833333,9.0
2024.0,2024-09-07,Channa limbata,,13.2451871,101.0467608,9.0
2024.0,2024-09-07,Betta imbellis,Peaceful Betta,8.5617570556,99.8148443167,9.0
2024.0,2024-09-06,Neolissochilus,Lesser Mahseers,12.5500817936,102.0932712463,9.0
2024.0,2024-09-06,Actinopterygii,Ray-finned Fishes,15.1964633333,104.87024,9.0
2024.0,2024-09-06,Torinae,"Mahseers, Yellowfishes and Allies",12.1565967069,102.285723834,9.0
2024.0,2024-09-06,Pomacentrus simsiang,Blueback Damselfish,10.0652969997,99.8320448,9.0
2024.0,2024-09-06,Oreochromis niloticus,Nile Tilapia,15.2463831854,104.8394005813,9.0
2024.0,2024-09-06,Moolgarda cunnesius,Round-headed Mullet,12.6228416667,102.0081111111,9.0
2024.0,2024-09-06,Rastrelliger kanagurta,Longjaw Mackerel,12.6222138889,102.0076638889,9.0
2024.0,2024-09-06,Rastrelliger brachysoma,Short Mackerel,12.6222138889,102.0076638889,9.0
2024.0,2024-09-06,Nemipterus furcosus,Rosy Threadfin Bream,12.6223777778,102.0076694444,9.0
2024.0,2024-09-05,Oryzias javanicus,Javanese Ricefish,7.6064333333,99.0345083333,9.0
2024.0,2024-09-05,Pterygoplichthys,Sailfin Catfishes,18.3336408026,99.3620577827,9.0
2024.0,2024-09-05,Sarotherodon melanotheron,Blackchin Tilapia,12.7054240612,99.9638184995,9.0
2024.0,2024-09-05,Oreochromis niloticus,Nile Tilapia,14.5759254115,101.1451856419,9.0
2024.0,2024-09-05,Henicorhynchus siamensis,,14.5759254115,101.1451856419,9.0
2024.0,2024-09-05,Chaetodon wiebeli,Hong Kong Butterflyfish,10.0657145997,99.8405702,9.0
2024.0,2024-09-05,Poropuntius deauratus,,14.5680101886,101.1974941086,9.0
2024.0,2024-09-05,Rasbora paviana,Sidestripe rasbora,12.0747673799,102.3658858637,9.0
2024.0,2024-09-05,Barbonymus gonionotus,Java Barb,15.1966114081,104.8691828502,9.0
2024.0,2024-09-05,Channa striata,Striped Snakehead,15.1966670149,104.8692783424,9.0
2024.0,2024-09-05,Tor,True Mahseers,6.3807968998,99.6726999002,9.0
2024.0,2024-09-05,Barbonymus gonionotus,Java Barb,15.2073882489,104.8648259016,9.0
2024.0,2024-09-05,Barbonymus gonionotus,Java Barb,15.2072419008,104.8646622868,9.0
2024.0,2024-09-05,Anabas testudineus,Climbing Perch,17.682544667,102.4642621726,9.0
2024.0,2024-09-04,Channa striata,Striped Snakehead,14.599467506,101.0095322505,9.0
2024.0,2024-09-04,Trichopodus trichopterus,Three Spot Gourami,14.5993740642,101.0095372796,9.0
2024.0,2024-09-04,Channa striata,Striped Snakehead,15.2074183333,104.8647316667,9.0
2024.0,2024-09-04,Andamia heteroptera,Black Lipsucker,10.0666179151,99.8402128369,9.0
2024.0,2024-09-03,Congrogadus subducens,Carpet Eel Blenny,9.580846767,99.9548880011,9.0
2024.0,2024-09-03,Channa limbata,,5.9831276795,101.7523851246,9.0
2024.0,2024-09-03,Betta splendens,Siamese Fighting Fish,8.5047511562,99.849380893,9.0
2024.0,2024-09-03,Siganus virgatus,Doublebar Rabbitfish,10.0646573,99.8412679,9.0
2024.0,2024-09-03,Thalassoma lunare,Moon Wrasse,10.0646573585,99.8412679508,9.0
2024.0,2024-09-03,Amphiprion annamensis,Northern Saddleback Anemonefish,10.1034003421,99.8094147132,9.0
2024.0,2024-09-03,Amphiprion annamensis,Northern Saddleback Anemonefish,10.1000203367,99.8128479408,9.0
2024.0,2024-09-03,Ostraciidae,Boxfishes,10.69733,103.2504716667,9.0
2024.0,2024-09-02,Strophidon,,12.8594998143,100.8961149086,9.0
2024.0,2024-09-02,Dermogenys siamensis,Siamese Wrestling Halfbeak,13.792800701,100.321560055,9.0
2024.0,2024-09-02,Channa striata,Striped Snakehead,15.19603,104.8690866667,9.0
2024.0,2024-09-02,Dermogenys siamensis,Siamese Wrestling Halfbeak,15.19603,104.8690866667,9.0
2024.0,2024-09-02,Trichopsis schalleri,Threestripe Gourami,15.19603,104.8690866667,9.0
2024.0,2024-09-02,Dermogenys siamensis,Siamese Wrestling Halfbeak,15.19603,104.8690866667,9.0
2024.0,2024-09-02,Cyprinus,Typical Carps,15.19603,104.8690866667,9.0
2024.0,2024-09-02,Actinopterygii,Ray-finned Fishes,15.1969583333,104.868995,9.0
2024.0,2024-09-02,Dorosomatidae,"Thread Herrings, Gizzard Shads, and Sardinellas",10.6582416667,103.273995,9.0
2024.0,2024-09-01,Abudefduf,Sergeant Majors,7.7360333333,98.7899916667,9.0
2024.0,2024-09-01,Epibulus,,7.7360333333,98.7899916667,9.0
2024.0,2024-09-01,Abudefduf,Sergeant Majors,7.7360333333,98.7899916667,9.0
2024.0,2024-09-01,Labridae,Wrasses and Parrotfishes,7.7360333333,98.7899916667,9.0
2024.0,2024-09-01,Pomacentridae,Damselfishes,7.7360333333,98.7899916667,9.0
2024.0,2024-09-01,Siganus javus,Java Rabbitfish,7.7360333333,98.7899916667,9.0
2024.0,2024-09-01,Labridae,Wrasses and Parrotfishes,7.7360333333,98.7899916667,9.0
2024.0,2024-09-01,Amphiprion clarkii,Clark's Anemonefish,7.7360333333,98.7899916667,9.0
2024.0,2024-09-01,Amphiprion clarkii,Clark's Anemonefish,7.7360333333,98.7899916667,9.0
2024.0,2024-09-01,Zanclus cornutus,Moorish Idol,7.7360333333,98.7899916667,9.0
2024.0,2024-09-01,Alepes vari,Herring scad,7.7364611111,98.7899583333,9.0
2024.0,2024-09-01,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,7.7364611111,98.7899583333,9.0
2024.0,2024-09-01,Abudefduf sexfasciatus,Scissortail Sergeant,7.736625,98.789975,9.0
2024.0,2024-09-01,Neolissochilus stracheyi,Blue Mahseer Barb,12.9148165108,99.7591251695,9.0
2024.0,2024-09-01,Pegasus volitans,Slender Seamoth,12.5550283106,100.9774501559,9.0
2024.0,2024-09-01,Betta kuehnei,Satun Betta,5.6281232881,102.0702028802,9.0
2024.0,2024-09-01,Poecilia reticulata,Guppy,13.7390395715,100.5299955678,9.0
2024.0,2024-09-01,Gambusia affinis,Western Mosquitofish,13.7390395715,100.5299955678,9.0
2024.0,2024-09-01,Megalaspis cordyla,Torpedo Scad,10.6719383333,103.2568283333,9.0
2024.0,2024-09-01,Hippocampus,Seahorses,10.172483,99.778683,9.0
2024.0,2024-10-31,Actinopterygii,Ray-finned Fishes,14.3566678,100.5830196,10.0
2024.0,2024-10-31,Pangasianodon hypophthalmus,Iridescent Shark,14.2023760582,100.5427639963,10.0
2024.0,2024-10-31,Schistura,,16.6667613529,100.6545448516,10.0
2024.0,2024-10-31,Oreochromis niloticus,Nile Tilapia,13.7286508459,100.5553664783,10.0
2024.0,2024-10-31,Scomber japonicus,Pacific Chub Mackerel,13.9055317,100.5149589,10.0
2024.0,2024-10-31,Oreochromis niloticus,Nile Tilapia,13.9056153,100.5149902,10.0
2024.0,2024-10-31,Channa micropeltes,Giant Snakehead,13.9895704865,100.6209009647,10.0
2024.0,2024-10-31,Zenarchopterus,,12.0588278333,102.2900216667,10.0
2024.0,2024-10-31,Periophthalmus argentilineatus,Barred Mudskipper,12.0590861667,102.2901533333,10.0
2024.0,2024-10-31,Scomberoides commersonnianus,Giant Queenfish,10.66548,103.270645,10.0
2024.0,2024-10-30,Oryzias minutillus,Dwarf Medaka,5.8920017284,102.1103648827,10.0
2024.0,2024-10-30,Homalopteroides nebulosus,,5.8658690153,102.2143933338,10.0
2024.0,2024-10-30,Clarias leiacanthus,Forest walking catfish,5.8842179152,102.3780456345,10.0
2024.0,2024-10-30,Mastacembelus favus,Tire track eel,5.8192122017,102.2209666811,10.0
2024.0,2024-10-30,Pangio semicincta,Coolie Loach,5.8664109353,102.2146547345,10.0
2024.0,2024-10-30,Mastacembelus favus,Tire track eel,5.9379763638,102.3440231105,10.0
2024.0,2024-10-30,Puntigrus partipentazona,Partipentazona Barb,5.8664841546,102.214728685,10.0
2024.0,2024-10-30,Anabas testudineus,Climbing Perch,5.8848703662,102.2288038098,10.0
2024.0,2024-10-30,Dermogenys siamensis,Siamese Wrestling Halfbeak,5.8908277939,102.2825505874,10.0
2024.0,2024-10-30,Esomus metallicus,Striped Flying Barb,5.8875689755,102.2033882507,10.0
2024.0,2024-10-30,Akysis hendricksoni,Hendrickson's Stream Catfish,5.8663345916,102.2146935818,10.0
2024.0,2024-10-30,Lepidocephalichthys hasselti,,5.875296307,102.2313945064,10.0
2024.0,2024-10-30,Osteochilus vittatus,Hard-lipped Barb,5.8921261071,102.3146384286,10.0
2024.0,2024-10-30,Rasbora paviana,Sidestripe rasbora,5.853607344,102.3338156549,10.0
2024.0,2024-10-30,Neolissochilus subterraneus,Cave Brook Carp,16.7270412421,100.6579832455,10.0
2024.0,2024-10-30,Nandus nebulosus,Bornean Leaffish,5.9993982744,101.9478831477,10.0
2024.0,2024-10-30,Clarias,,5.9913056093,101.9527258788,10.0
2024.0,2024-10-30,Channa limbata,,5.9703010674,101.8309133749,10.0
2024.0,2024-10-30,Betta kuehnei,Satun Betta,5.9343752529,101.9944936039,10.0
2024.0,2024-10-30,Hemirhamphodon pogonognathus,Forest Halfbeak,5.9552921381,101.825370728,10.0
2024.0,2024-10-30,Barbodes rhombeus,Rhombic barb,5.8143884223,101.8540355996,10.0
2024.0,2024-10-30,Rasbora einthovenii,Brilliant rasbora,5.864709178,101.8678302912,10.0
2024.0,2024-10-30,Betta kuehnei,Satun Betta,5.8740033297,101.8597260131,10.0
2024.0,2024-10-30,Rasbora paviana,Sidestripe rasbora,5.9424982231,102.0153527225,10.0
2024.0,2024-10-30,Rasbora myersi,,5.8929024808,102.1086568815,10.0
2024.0,2024-10-30,Boraras urophthalmoides,Least rasbora,5.9727816631,102.0382378573,10.0
