scientific_name,common_name,image,fish_id
Scorpaenodes,Scorpaenode,https://inaturalist-open-data.s3.amazonaws.com/photos/24981050/medium.jpg,1285
Phoxocampus Kampeni,Phoxocampus Kampeni,https://inaturalist-open-data.s3.amazonaws.com/photos/256373094/medium.jpg,1286
Halicampus,Halicampu,https://inaturalist-open-data.s3.amazonaws.com/photos/345536/medium.jpg,1287
Halicampus Grayi,Mud Pipefish,https://inaturalist-open-data.s3.amazonaws.com/photos/2419905/medium.jpg,1288
Cypselurus Poecilopterus,Yellow-Wing Flyingfish,https://inaturalist-open-data.s3.amazonaws.com/photos/212033881/medium.jpg,1289
Ecsenius,Ecseniu,https://inaturalist-open-data.s3.amazonaws.com/photos/48227/medium.jpg,1290
Ecsenius Stigmatura,Tailspot Blenny,https://inaturalist-open-data.s3.amazonaws.com/photos/256460791/medium.jpg,1291
Lubricogobius,Lubricogobiu,https://inaturalist-open-data.s3.amazonaws.com/photos/18828846/medium.jpg,1292
Pterygoplichthys,Sailfin Catfish,https://inaturalist-open-data.s3.amazonaws.com/photos/452301961/medium.jpg,1293
Halicampus Nitidus,Glittering Pipefish,https://inaturalist-open-data.s3.amazonaws.com/photos/50312447/medium.jpg,1294
Decapterus,Decapteru,https://inaturalist-open-data.s3.amazonaws.com/photos/327572/medium.jpg,1295
Acanthurus Maculiceps,Spotted-Face Surgeonfish,https://inaturalist-open-data.s3.amazonaws.com/photos/38233918/medium.jpg,1296
Abudefduf Notatus,Yellowtail Sergeant,https://static.inaturalist.org/photos/5583769/medium.jpg,1297
Stegastes,Gregorie,https://inaturalist-open-data.s3.amazonaws.com/photos/146921054/medium.jpg,1298
Plectroglyphidodon Dickii,Blackbar Damselfish,https://inaturalist-open-data.s3.amazonaws.com/photos/43639463/medium.jpeg,1299
Cheilopogon Unicolor,Limpid-Wing Flyingfish,https://static.inaturalist.org/photos/8112527/medium.jpg,1300
Salarias Ceramensis,Seram Blenny,https://inaturalist-open-data.s3.amazonaws.com/photos/83867344/medium.jpg,1301
Upeneus Moluccensis,Goldband Goatfish,https://inaturalist-open-data.s3.amazonaws.com/photos/343663218/medium.jpg,1302
Exocoetus,Two-Wing Flyingfish,https://inaturalist-open-data.s3.amazonaws.com/photos/356534814/medium.jpeg,1303
Apogonichthyoides Melas,Black Cardinalfish,https://inaturalist-open-data.s3.amazonaws.com/photos/85529340/medium.jpg,1304
Fistularia,Cornetfish,https://inaturalist-open-data.s3.amazonaws.com/photos/211699413/medium.jpg,1305
Bolbometopon Muricatum,Bumphead Parrotfish,https://inaturalist-open-data.s3.amazonaws.com/photos/709279/medium.jpg,1306
Aploactininae,Velvetfish,https://inaturalist-open-data.s3.amazonaws.com/photos/218190/medium.jpg,1307
Scombriformes,"Mackerels, Tunas, Butterfishs, And Allie",https://inaturalist-open-data.s3.amazonaws.com/photos/29909093/medium.jpg,1308
Hippocampus Angustus,Western Spiny Seahorse,https://inaturalist-open-data.s3.amazonaws.com/photos/42104659/medium.jpg,1309
Trichiurus Lepturus,Largehead Hairtail,https://inaturalist-open-data.s3.amazonaws.com/photos/101136838/medium.jpg,1310
Synanceia,Synanceia,https://inaturalist-open-data.s3.amazonaws.com/photos/20201/medium.jpg,1311
Periophthalmus Gracilis,Slender Mudskipper,https://inaturalist-open-data.s3.amazonaws.com/photos/14166686/medium.jpeg,1312
Dichotomyctere,Green Freshwater Pufferfish,https://inaturalist-open-data.s3.amazonaws.com/photos/5068283/medium.jpeg,1313
Leiuranus Versicolor,Convict Snake Eel,https://inaturalist-open-data.s3.amazonaws.com/photos/178549814/medium.jpg,1314
Strongylura Strongylura,Blackspot Longtom,https://inaturalist-open-data.s3.amazonaws.com/photos/6086892/medium.jpg,1315
Danio Margaritatus,Galaxy Rasbora,https://inaturalist-open-data.s3.amazonaws.com/photos/99042095/medium.jpg,1316
Paracheirodon Innesi,Neon Tetra,https://inaturalist-open-data.s3.amazonaws.com/photos/71484030/medium.jpg,1317
Trigonostigma,Trigonostigma,https://inaturalist-open-data.s3.amazonaws.com/photos/76423910/medium.jpg,1318
Betta Splendens,Siamese Fighting Fish,https://static.inaturalist.org/photos/493887484/medium.jpg,1319
Zu Cristatus,Scalloped Ribbonfish,https://inaturalist-open-data.s3.amazonaws.com/photos/80464689/medium.jpg,1320
Uranoscopidae,Stargazer,https://inaturalist-open-data.s3.amazonaws.com/photos/254703040/medium.jpeg,1321
Pteropterus Paucispinula,Eastern Mombasa Lionfish,https://static.inaturalist.org/photos/59057364/medium.jpeg,1322
Paramonacanthus Pusillus,Sinhalese Leatherjacket,https://static.inaturalist.org/photos/76674053/medium.jpeg,1323
Paramonacanthus Japonicus,Japanese Leatherjacket,https://inaturalist-open-data.s3.amazonaws.com/photos/80377428/medium.jpg,1324
Thunnus Albacares,Yellowfin Tuna,https://inaturalist-open-data.s3.amazonaws.com/photos/207078977/medium.jpg,1325
Glossogobius,Flathead Gobie,https://inaturalist-open-data.s3.amazonaws.com/photos/1163884/medium.JPG,1326
Sphaeramia Orbicularis,Orbicular Cardinalfish,https://static.inaturalist.org/photos/59057029/medium.jpeg,1327
Pteropterus Radiatus,Clearfin Lionfish,https://inaturalist-open-data.s3.amazonaws.com/photos/3848251/medium.jpg,1328
Lentipes Palawanirufus,Lentipes Palawanirufu,https://inaturalist-open-data.s3.amazonaws.com/photos/426830554/medium.jpeg,1329
Rhinogobius Estrellae,Rhinogobius Estrellae,https://static.inaturalist.org/photos/242158069/medium.jpeg,1330
Dermogenys Palawanensis,Dermogenys Palawanensi,https://inaturalist-open-data.s3.amazonaws.com/photos/471724050/medium.jpg,1331
Epibulus,Epibulu,https://inaturalist-open-data.s3.amazonaws.com/photos/11975409/medium.jpeg,1332
Centrogenys Vaigiensis,False Scorpionfish,https://inaturalist-open-data.s3.amazonaws.com/photos/260022806/medium.jpeg,1333
Sardinella Tawilis,Freshwater Sardinella,https://inaturalist-open-data.s3.amazonaws.com/photos/57432647/medium.jpeg,1334
Clarias Batrachus,Walking Catfish,https://inaturalist-open-data.s3.amazonaws.com/photos/184997852/medium.jpeg,1335
Epinephelus Lanceolatus,Giant Grouper,https://inaturalist-open-data.s3.amazonaws.com/photos/11975452/medium.jpeg,1336
Heterotilapia Buettikoferi,Zebra Tilapia,https://inaturalist-open-data.s3.amazonaws.com/photos/4868436/medium.jpeg,1337
Piaractus Brachypomus,Red-Bellied Pacu,https://inaturalist-open-data.s3.amazonaws.com/photos/220284652/medium.jpg,1338
Trimma Rubromaculatum,Red-Spotted Dwarfgoby,https://inaturalist-open-data.s3.amazonaws.com/photos/454820258/medium.jpg,1339
Amphelikturus,Amphelikturu,https://inaturalist-open-data.s3.amazonaws.com/photos/216809518/medium.jpg,1340
Calloplesiops,Calloplesiop,https://inaturalist-open-data.s3.amazonaws.com/photos/152800/medium.jpg,1341
Cantherhines Cerinus,Waxy Filefish,https://inaturalist-open-data.s3.amazonaws.com/photos/87249886/medium.jpeg,1342
Calotomus Carolinus,Star-Eye Parrotfish,https://inaturalist-open-data.s3.amazonaws.com/photos/1374643/medium.jpg,1343
Apogonichthyoides Sialis,Twinbar Cardinalfish,https://inaturalist-open-data.s3.amazonaws.com/photos/192827769/medium.jpg,1344
Gobiodon,Gobiodon,https://inaturalist-open-data.s3.amazonaws.com/photos/217450/medium.jpg,1345
Encrasicholina Heteroloba,Shorthead Anchovy,https://inaturalist-open-data.s3.amazonaws.com/photos/58170428/medium.jpg,1346
Atherinomorus Endrachtensis,Endracht Hardyhead,https://inaturalist-open-data.s3.amazonaws.com/photos/1422493/medium.jpg,1347
Sphyraena Forsteri,Bigeye Barracuda,https://inaturalist-open-data.s3.amazonaws.com/photos/706219/medium.jpg,1348
Sebastapistes Mauritiana,Spineblotch Scorpionfish,https://inaturalist-open-data.s3.amazonaws.com/photos/485376799/medium.jpg,1349
Parioglossus,Parioglossu,https://inaturalist-open-data.s3.amazonaws.com/photos/112968873/medium.jpg,1350
Ostorhinchus Neotes,Mini Cardinalfish,https://inaturalist-open-data.s3.amazonaws.com/photos/98494163/medium.jpg,1351
Lethrinus Genivittatus,Threadfin Emperor,https://inaturalist-open-data.s3.amazonaws.com/photos/7432026/medium.jpg,1352
Pentapodus Setosus,Butterfly Whiptail,https://static.inaturalist.org/photos/59057508/medium.jpeg,1353
Upeneichthys,Upeneichthy,https://inaturalist-open-data.s3.amazonaws.com/photos/1496529/medium.jpg,1354
Nectamia Savayensis,Samoan Cardinalfish,https://inaturalist-open-data.s3.amazonaws.com/photos/201118355/medium.jpeg,1355
Grallenia,Grallenia,https://inaturalist-open-data.s3.amazonaws.com/photos/348389856/medium.jpg,1356
Pentapodus Paradiseus,Paradise Threadfin Bream,https://static.inaturalist.org/photos/113787496/medium.jpg,1357
Paragobiodon Melanosoma,Black Coralgoby,https://inaturalist-open-data.s3.amazonaws.com/photos/18100574/medium.jpg,1358
Trimma Hoesei,Forktail Pygmygoby,https://inaturalist-open-data.s3.amazonaws.com/photos/67978626/medium.jpg,1359
Herklotsichthys Quadrimaculatus,Goldspot Herring,https://inaturalist-open-data.s3.amazonaws.com/photos/323320230/medium.jpg,1360
Selar Crumenophthalmus,Bigeye Scad,https://inaturalist-open-data.s3.amazonaws.com/photos/89918827/medium.jpg,1361
Trichopodus Trichopterus,Three Spot Gourami,https://static.inaturalist.org/photos/215211215/medium.jpg,1362
Anabas Testudineus,Climbing Perch,https://inaturalist-open-data.s3.amazonaws.com/photos/52464343/medium.jpg,1363
Ptereleotris Heteroptera,Spottail Dartfish,https://inaturalist-open-data.s3.amazonaws.com/photos/714601/medium.jpg,1364
Haemulidae,Grunt,https://inaturalist-open-data.s3.amazonaws.com/photos/101930/medium.jpg,1365
Cymbacephalus Nematophthalmus,Fringe-Eye Flathead,https://inaturalist-open-data.s3.amazonaws.com/photos/10940396/medium.jpeg,1366
Gymnothorax Monochrous,Drab Moray,https://inaturalist-open-data.s3.amazonaws.com/photos/12685163/medium.jpg,1367
Ostracion Nasus,Shortnose Boxfish,https://inaturalist-open-data.s3.amazonaws.com/photos/6103818/medium.jpg,1368
Nectamia Bandanensis,Banda Cardinalfish,https://static.inaturalist.org/photos/59057600/medium.jpeg,1369
Coris Dorsomacula,Pale-Barred Cori,https://inaturalist-open-data.s3.amazonaws.com/photos/5812616/medium.jpg,1370
Anampses Caeruleopunctatus,Bluespotted Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/254202819/medium.jpg,1371
Bregmaceros,Bregmacero,https://inaturalist-open-data.s3.amazonaws.com/photos/468581557/medium.jpg,1372
Equulites,Equulite,https://inaturalist-open-data.s3.amazonaws.com/photos/44277117/medium.jpeg,1373
Periophthalmus,Periophthalmu,https://inaturalist-open-data.s3.amazonaws.com/photos/192966485/medium.jpg,1374
Scarus Globiceps,Violetline Parrotfish,https://inaturalist-open-data.s3.amazonaws.com/photos/198594898/medium.jpg,1375
Perciformes,"Perches, Scorpionfishs, Sticklebacks, And Allie",https://static.inaturalist.org/photos/29368079/medium.jpg,1376
Chascanopsetta Prorigera,Longjaw Flounder,https://inaturalist-open-data.s3.amazonaws.com/photos/153906852/medium.jpeg,1377
Lobulogobius Morrigu,Eyebar Coralgoby,https://static.inaturalist.org/photos/15589737/medium.jpg,1378
Cheilininae,Maori Wrasses And Allie,https://inaturalist-open-data.s3.amazonaws.com/photos/353129205/medium.jpg,1379
Dipterygonotus Balteatus,Mottled Fusilier,https://inaturalist-open-data.s3.amazonaws.com/photos/144834812/medium.jpeg,1380
Phractocephalus Hemioliopterus,Redtail Catfish,https://inaturalist-open-data.s3.amazonaws.com/photos/517126638/medium.jpg,1381
Oreochromis Mossambicus,Mozambique Tilapia,https://inaturalist-open-data.s3.amazonaws.com/photos/27229755/medium.jpg,1382
Spratelloides Delicatulus,Blueback Sprat,https://inaturalist-open-data.s3.amazonaws.com/photos/315502576/medium.jpg,1383
Cichlinae,South And Central American Cichlid,https://inaturalist-open-data.s3.amazonaws.com/photos/11372203/medium.jpg,1384
Amphilophus,Amphilophu,https://inaturalist-open-data.s3.amazonaws.com/photos/58071997/medium.jpeg,1385
Parachromis Managuensis,Jaguar Guapote,https://inaturalist-open-data.s3.amazonaws.com/photos/352480597/medium.jpg,1386
Doboatherina Duodecimalis,Doboatherina Duodecimali,https://inaturalist-open-data.s3.amazonaws.com/photos/457890342/medium.jpg,1387
Apogon,Apogon,https://inaturalist-open-data.s3.amazonaws.com/photos/50598/medium.jpg,1388
Myripristis,Soldier Fish,https://inaturalist-open-data.s3.amazonaws.com/photos/2920655/medium.jpg,1389
Acanthurus Auranticavus,Orange-Socket Surgeonfish,https://inaturalist-open-data.s3.amazonaws.com/photos/29626520/medium.jpg,1390
Macolor Niger,Black-And-White Snapper,https://inaturalist-open-data.s3.amazonaws.com/photos/190509570/medium.jpg,1391
Anomalops Katoptron,Twofin Flashlightfish,https://inaturalist-open-data.s3.amazonaws.com/photos/504120/medium.jpg,1392
Atherinidae,Old World Silverside,https://inaturalist-open-data.s3.amazonaws.com/photos/50502773/medium.jpeg,1393
Centriscidae,Snipefishs And Shrimpfish,https://inaturalist-open-data.s3.amazonaws.com/photos/129917977/medium.jpeg,1394
Serrasalmidae,"Piranhas, Pacus, And Silver Dollar",https://inaturalist-open-data.s3.amazonaws.com/photos/407416254/medium.jpg,1395
Fibramia Thermalis,Sangi Cardinalfish,https://inaturalist-open-data.s3.amazonaws.com/photos/257634968/medium.jpg,1396
Chanos Chanos,Milkfish,https://inaturalist-open-data.s3.amazonaws.com/photos/124520494/medium.jpeg,1397
Exyrias,Exyria,https://inaturalist-open-data.s3.amazonaws.com/photos/336635/medium.jpg,1398
Atherinomorus Vaigiensis,Common Hardyhead,https://inaturalist-open-data.s3.amazonaws.com/photos/10620739/medium.jpg,1399
Sardinops,Sardine,https://inaturalist-open-data.s3.amazonaws.com/photos/11424146/medium.jpg,1400
Gazza Minuta,Toothed Ponyfish,https://inaturalist-open-data.s3.amazonaws.com/photos/377750988/medium.jpeg,1401
Monopterus Albus,Asian Swamp Eel,https://inaturalist-open-data.s3.amazonaws.com/photos/2799198/medium.jpg,1402
Scorpaenopsis Neglecta,Yellowfin Scorpionfish,https://inaturalist-open-data.s3.amazonaws.com/photos/336196/medium.jpg,1403
Muraenesox,Muraenesox,https://inaturalist-open-data.s3.amazonaws.com/photos/51392167/medium.jpg,1404
Taeniamia,Taeniamia,https://static.inaturalist.org/photos/5877067/medium.jpg,1405
Lutjanus Bengalensis,Bengal Snapper,https://inaturalist-open-data.s3.amazonaws.com/photos/258677479/medium.jpg,1406
Istiblennius,Rockskipper,https://inaturalist-open-data.s3.amazonaws.com/photos/70907/medium.jpg,1407
Chelidoperca,Chelidoperca,https://inaturalist-open-data.s3.amazonaws.com/photos/351914550/medium.jpg,1408
Paragobiodon Lacunicola,Blackfin Coral Goby,https://static.inaturalist.org/photos/29344462/medium.jpg,1409
Leiognathus Equula,Common Ponyfish,https://inaturalist-open-data.s3.amazonaws.com/photos/15710406/medium.jpg,1410
Blenniella Interrupta,Dashed-Line Blenny,https://inaturalist-open-data.s3.amazonaws.com/photos/278026487/medium.jpg,1411
Gymnothorax Margaritophorus,Blotch-Necked Moray,https://inaturalist-open-data.s3.amazonaws.com/photos/244778685/medium.jpeg,1412
Antennarius Multiocellatus,Longlure Frogfish,https://inaturalist-open-data.s3.amazonaws.com/photos/30928362/medium.jpg,1413
Gymnothorax Pseudoherrei,False Brown Moray,https://inaturalist-open-data.s3.amazonaws.com/photos/51194853/medium.jpeg,1414
Valenciennea Strigata,Bluestreak Goby,https://inaturalist-open-data.s3.amazonaws.com/photos/6434027/medium.jpeg,1415
Scorpaena,Scorpaena,https://static.inaturalist.org/photos/121065072/medium.jpg,1416
Petroscirtes Lupus,Brown Sabretooth Blenny,https://static.inaturalist.org/photos/40948415/medium.jpg,1417
Cosmocampus Banneri,Rough-Ridge Pipefish,https://inaturalist-open-data.s3.amazonaws.com/photos/41044062/medium.jpeg,1418
Priacanthus Sagittarius,Arrowfin Bigeye,https://inaturalist-open-data.s3.amazonaws.com/photos/59006251/medium.jpeg,1419
Eviota Imitata,Mimic Dwarfgoby,https://inaturalist-open-data.s3.amazonaws.com/photos/59006296/medium.jpeg,1420
Anguilliformes,True Eel,https://inaturalist-open-data.s3.amazonaws.com/photos/185982166/medium.jpg,1421
Rogadius Pristiger,Thorny Flathead,https://inaturalist-open-data.s3.amazonaws.com/photos/223150/medium.jpg,1422
Parascorpaena Mossambica,Mozambique Scorpionfish,https://static.inaturalist.org/photos/207547135/medium.jpeg,1423
Ferdauia Ferdau,Barred Trevally,https://inaturalist-open-data.s3.amazonaws.com/photos/55208123/medium.jpg,1424
Scorpaenodes Hirsutus,Hairy Scorpionfish,https://inaturalist-open-data.s3.amazonaws.com/photos/49035575/medium.jpeg,1425
Labroides Pectoralis,Breastspot Cleanerfish,https://inaturalist-open-data.s3.amazonaws.com/photos/254476225/medium.jpg,1426
Carangichthys Dinema,Shadow Trevally,https://inaturalist-open-data.s3.amazonaws.com/photos/162231924/medium.jpeg,1427
Toxotes,Archerfish,https://inaturalist-open-data.s3.amazonaws.com/photos/234819/medium.jpg,1428
Monotaxis,Monotaxi,https://inaturalist-open-data.s3.amazonaws.com/photos/252426328/medium.jpg,1429
Spratelloides Gracilis,Slender Sprat,https://inaturalist-open-data.s3.amazonaws.com/photos/176882437/medium.jpeg,1430
Tetraodontiformes,Puffers And Filefish,https://inaturalist-open-data.s3.amazonaws.com/photos/3844789/medium.jpg,1431
Fistulariidae,Cornetfish,https://inaturalist-open-data.s3.amazonaws.com/photos/248338499/medium.jpg,1432
Parapercis Lineopunctata,Nosestripe Sandperch,https://inaturalist-open-data.s3.amazonaws.com/photos/60530367/medium.jpg,1433
Micrognathus Andersonii,Anderson'S Pipefish,https://inaturalist-open-data.s3.amazonaws.com/photos/180049/medium.jpg,1434
Cryptocentrus,Cryptocentru,https://inaturalist-open-data.s3.amazonaws.com/photos/311813/medium.jpg,1435
Monacanthus Ciliatus,Fringed Filefish,https://inaturalist-open-data.s3.amazonaws.com/photos/27155257/medium.jpg,1436
Asterropteryx Semipunctata,Starry Goby,https://inaturalist-open-data.s3.amazonaws.com/photos/244487805/medium.jpg,1437
Belonidae,Needlefish,https://inaturalist-open-data.s3.amazonaws.com/photos/255871949/medium.jpg,1438
Amphiprion Polymnus,Saddleback Anemonefish,https://inaturalist-open-data.s3.amazonaws.com/photos/362795064/medium.jpg,1439
Cookeolus Japonicus,Longfin Bigeye,https://inaturalist-open-data.s3.amazonaws.com/photos/25457915/medium.jpg,1440
Lutjanus Sebae,Red Emperor Snapper,https://inaturalist-open-data.s3.amazonaws.com/photos/77724926/medium.jpg,1441
Heteroconger Enigmaticus,Dusky Garden Eel,https://inaturalist-open-data.s3.amazonaws.com/photos/8381303/medium.jpg,1442
Micrognathus Micronotopterus,Tidepool Pipefish,https://inaturalist-open-data.s3.amazonaws.com/photos/82994542/medium.jpeg,1443
Callionymus Neptunius,Callionymus Neptuniu,https://inaturalist-open-data.s3.amazonaws.com/photos/175244963/medium.jpeg,1444
Fusigobius Maximus,Large Sandgoby,https://inaturalist-open-data.s3.amazonaws.com/photos/359762422/medium.jpeg,1445
Pseudamia Gelatinosa,Gelatinous Cardinalfish,https://inaturalist-open-data.s3.amazonaws.com/photos/19321107/medium.jpg,1446
Priolepis Kappa,Kappa Reefgoby,https://inaturalist-open-data.s3.amazonaws.com/photos/255566693/medium.jpeg,1447
Rogadius,Rogadiu,https://inaturalist-open-data.s3.amazonaws.com/photos/905546/medium.jpg,1448
Gobiodon Ceramensis,Ceram Coralgoby,https://inaturalist-open-data.s3.amazonaws.com/photos/175245182/medium.jpeg,1449
